time,open,high,low,close,Volume
2021-08-12,3756.0523,3756.0523,3707.2724,3717.02838,88022833.17513978
2021-08-13,3726.78436,3785.32024,3726.78436,3775.56426,97681934.56731154
2021-08-16,3775.56426,3834.10014,3746.29632,3834.10014,65304766.92244142
2021-08-18,3892.63602,3990.19582,3834.10014,3970.68386,230485302.3478933
2021-08-19,3902.392,3921.90396,3765.80828,3785.32024,203335390.19145185
2021-08-20,3785.32024,3843.85612,3736.54034,3834.10014,82307569.30621015
2021-08-23,3882.88004,3892.63602,3834.10014,3863.36808,63488035.03082212
2021-08-24,3853.6121,3863.36808,3736.54034,3795.07622,140593871.65615347
2021-08-25,3756.0523,3804.8322,3756.0523,3795.07622,80668472.05508827
2021-08-26,3795.07622,3804.8322,3746.29632,3775.56426,64429611.3768171
2021-08-27,3795.07622,3795.07622,3736.54034,3746.29632,74078155.14176945
2021-08-30,3756.0523,3843.85612,3746.29632,3843.85612,119775153.29059716
2021-08-31,3843.85612,3853.6121,3775.56426,3834.10014,125682504.47417893
2021-09-01,3834.10014,3834.10014,3785.32024,3795.07622,91030219.41414396
2021-09-02,3765.80828,3795.07622,3746.29632,3775.56426,75702697.21750148
2021-09-03,3756.0523,3834.10014,3717.02838,3834.10014,153802180.81627885
2021-09-06,3853.6121,3882.88004,3756.0523,3756.0523,176047203.86880663
2021-09-07,3795.07622,3824.34416,3775.56426,3814.58818,130808283.73981906
2021-09-08,3820.0,3880.0,3720.0,3730.0,228087900.0
2021-09-09,3700.0,3770.0,3650.0,3730.0,306319600.0
2021-09-10,3710.0,3790.0,3670.0,3780.0,177033000.0
2021-09-13,3710.0,3750.0,3660.0,3700.0,169825000.0
2021-09-14,3720.0,3730.0,3660.0,3700.0,216363400.0
2021-09-15,3670.0,3670.0,3620.0,3660.0,263544000.0
2021-09-16,3650.0,3660.0,3610.0,3640.0,194782800.0
2021-09-17,3630.0,3640.0,3570.0,3610.0,346529100.0
2021-09-20,3590.0,3590.0,3510.0,3590.0,357971300.0
2021-09-21,3510.0,3580.0,3500.0,3570.0,410533900.0
2021-09-22,3520.0,3650.0,3520.0,3610.0,416087300.0
2021-09-23,3600.0,3770.0,3590.0,3770.0,432390800.0
2021-09-24,3790.0,3860.0,3770.0,3820.0,634549600.0
2021-09-27,3770.0,3800.0,3730.0,3750.0,380151200.0
